21.0,-11.0,22.0,25.0,18.0,0.0,2.1666666666666665,10.0,2.1666666666666665,-1.5,0.0,1.0
23.0,-11.0,25.0,28.0,19.0,3.0,2.1666666666666665,11.0,2.0,-1.3333333333333333,1.0,0.0
23.0,-12.0,25.0,31.0,22.0,0.0,1.6666666666666667,11.0,1.3333333333333333,-1.0,0.0,1.0
26.0,-12.0,28.0,34.0,23.0,3.0,1.6666666666666667,12.0,1.5,-1.0,1.0,1.0
30.0,-13.0,31.0,37.0,23.0,3.0,2.0,12.0,1.8333333333333333,-0.8333333333333334,0.0,1.0
34.0,-13.0,34.0,40.0,26.0,3.0,2.0,12.0,2.1666666666666665,-0.6666666666666666,0.0,0.0
34.0,-14.0,34.0,43.0,29.0,0.0,2.0,13.0,2.1666666666666665,-0.5,1.0,1.0
37.0,-14.0,37.0,43.0,30.0,3.0,2.0,2.0,2.3333333333333335,-0.5,1.0,0.0
37.0,-17.0,37.0,46.0,33.0,0.0,2.0,3.0,2.3333333333333335,-0.8333333333333334,0.0,1.0
40.0,-18.0,40.0,49.0,36.0,3.0,2.0,3.0,2.3333333333333335,-1.0,0.0,1.0
45.0,-18.0,43.0,49.0,36.0,3.0,2.0,3.0,2.5,-0.8333333333333334,1.0,0.5
46.0,-19.0,44.0,49.0,36.0,1.0,1.6666666666666667,3.0,2.0,-1.0,0.0,1.0
49.0,-19.0,47.0,49.0,36.0,3.0,2.1666666666666665,4.0,2.5,-0.8333333333333334,1.0,1.0
53.0,-19.0,50.0,49.0,36.0,3.0,2.1666666666666665,4.0,2.6666666666666665,-0.8333333333333334,1.0,1.0
56.0,-20.0,53.0,49.0,36.0,3.0,2.6666666666666665,5.0,3.1666666666666665,-0.5,0.0,1.0
61.0,-20.0,56.0,49.0,36.0,3.0,2.6666666666666665,5.0,3.5,-0.3333333333333333,1.0,0.5
62.0,-21.0,57.0,49.0,36.0,1.0,2.3333333333333335,5.0,2.8333333333333335,-0.5,0.0,0.0
63.0,-24.0,57.0,49.0,36.0,0.0,2.1666666666666665,5.0,2.8333333333333335,-0.8333333333333334,0.0,1.0
66.0,-24.0,60.0,49.0,36.0,3.0,2.1666666666666665,5.0,2.8333333333333335,-0.8333333333333334,1.0,1.0
67.0,-24.0,63.0,49.0,36.0,3.0,2.1666666666666665,6.0,2.3333333333333335,-0.8333333333333334,0.0,1.0
70.0,-24.0,66.0,49.0,36.0,3.0,2.1666666666666665,2.0,2.3333333333333335,-0.6666666666666666,1.0,1.0
72.0,-25.0,69.0,49.0,36.0,3.0,2.1666666666666665,3.0,1.8333333333333333,-0.8333333333333334,1.0,1.0
76.0,-25.0,72.0,49.0,36.0,3.0,2.5,3.0,2.3333333333333335,-0.6666666666666666,0.0,0.0
77.0,-27.0,72.0,49.0,36.0,0.0,2.5,3.0,2.3333333333333335,-0.5,1.0,0.5
77.0,-27.0,73.0,49.0,36.0,1.0,2.1666666666666665,3.0,1.8333333333333333,-0.5,0.0,1.0
78.0,-27.0,76.0,49.0,36.0,3.0,2.1666666666666665,3.0,1.8333333333333333,-0.5,0.0,1.0
81.0,-28.0,79.0,49.0,36.0,3.0,2.1666666666666665,3.0,1.8333333333333333,-0.6666666666666666,1.0,1.0
82.0,-28.0,82.0,49.0,36.0,3.0,2.1666666666666665,3.0,1.6666666666666667,-0.5,0.0,1.0
6.0,-1.0,3.0,3.0,3.0,3.0,3.0,10.0,6.0,-1.0,0.0,1.0
10.0,-2.0,6.0,6.0,3.0,3.0,3.0,10.0,5.0,-1.0,1.0,0.0
11.0,-4.0,6.0,9.0,3.0,0.0,2.0,10.0,3.6666666666666665,-1.3333333333333333,0.0,0.0
13.0,-8.0,6.0,12.0,6.0,0.0,1.5,10.0,3.25,-2.0,0.0,1.0
17.0,-8.0,9.0,15.0,7.0,3.0,1.8,1.0,3.4,-1.6,1.0,1.0
18.0,-8.0,12.0,15.0,10.0,3.0,2.0,1.0,3.0,-1.3333333333333333,0.0,1.0
24.0,-10.0,15.0,18.0,10.0,3.0,2.0,1.0,3.0,-1.5,1.0,1.0
27.0,-11.0,18.0,21.0,13.0,3.0,2.0,1.0,2.8333333333333335,-1.5,1.0,0.5
29.0,-13.0,19.0,24.0,14.0,1.0,2.1666666666666665,1.0,3.0,-1.5,0.0,1.0
32.0,-13.0,22.0,25.0,17.0,3.0,2.6666666666666665,1.0,3.1666666666666665,-0.8333333333333334,1.0,1.0
36.0,-14.0,25.0,28.0,20.0,3.0,2.6666666666666665,1.0,3.1666666666666665,-1.0,0.0,0.0
36.0,-15.0,25.0,28.0,21.0,0.0,2.1666666666666665,2.0,3.0,-1.1666666666666667,0.0,0.0
36.0,-18.0,25.0,31.0,21.0,0.0,1.6666666666666667,2.0,2.0,-1.3333333333333333,1.0,1.0
38.0,-18.0,28.0,34.0,24.0,3.0,1.6666666666666667,2.0,1.8333333333333333,-1.1666666666666667,1.0,1.0
40.0,-19.0,31.0,37.0,27.0,3.0,2.0,3.0,1.8333333333333333,-1.0,0.0,0.5
41.0,-20.0,32.0,40.0,28.0,1.0,1.6666666666666667,3.0,1.5,-1.1666666666666667,0.0,1.0
44.0,-20.0,35.0,43.0,28.0,3.0,1.6666666666666667,5.0,1.3333333333333333,-1.0,1.0,1.0
47.0,-20.0,38.0,44.0,28.0,3.0,2.1666666666666665,6.0,1.8333333333333333,-0.8333333333333334,1.0,1.0
51.0,-21.0,41.0,47.0,28.0,3.0,2.6666666666666665,7.0,2.5,-0.5,0.0,0.5
53.0,-23.0,42.0,47.0,28.0,1.0,2.3333333333333335,8.0,2.5,-0.8333333333333334,1.0,1.0
55.0,-23.0,45.0,47.0,28.0,3.0,2.3333333333333335,10.0,2.5,-0.6666666666666666,0.0,1.0
59.0,-25.0,48.0,47.0,28.0,3.0,2.6666666666666665,1.0,3.0,-0.8333333333333334,1.0,0.5
59.0,-25.0,49.0,47.0,28.0,1.0,2.3333333333333335,2.0,2.5,-0.8333333333333334,0.0,0.0
60.0,-28.0,49.0,47.0,28.0,0.0,1.8333333333333333,3.0,2.1666666666666665,-1.3333333333333333,1.0,0.0
60.0,-30.0,49.0,47.0,28.0,0.0,1.3333333333333333,3.0,1.5,-1.5,0.0,1.0
61.0,-30.0,52.0,47.0,28.0,3.0,1.6666666666666667,3.0,1.3333333333333333,-1.1666666666666667,1.0,1.0
63.0,-30.0,55.0,47.0,28.0,3.0,1.6666666666666667,3.0,1.3333333333333333,-1.1666666666666667,1.0,1.0
66.0,-31.0,58.0,47.0,28.0,3.0,1.6666666666666667,3.0,1.1666666666666667,-1.0,0.0,1.0
69.0,-32.0,61.0,47.0,28.0,3.0,2.0,4.0,1.6666666666666667,-1.1666666666666667,1.0,1.0
71.0,-33.0,64.0,47.0,28.0,3.0,2.5,5.0,1.8333333333333333,-0.8333333333333334,0.0,1.0
73.0,-33.0,67.0,47.0,28.0,3.0,3.0,5.0,2.1666666666666665,-0.5,1.0,0.5
74.0,-34.0,68.0,47.0,28.0,1.0,2.6666666666666665,6.0,2.1666666666666665,-0.6666666666666666,0.0,1.0
75.0,-34.0,71.0,47.0,28.0,3.0,2.6666666666666665,6.0,2.0,-0.6666666666666666,1.0,0.0
76.0,-36.0,71.0,47.0,28.0,0.0,2.1666666666666665,7.0,1.6666666666666667,-0.8333333333333334,0.0,0.0
78.0,-39.0,71.0,47.0,28.0,0.0,1.6666666666666667,7.0,1.5,-1.1666666666666667,0.0,0.5
78.0,-39.0,72.0,47.0,28.0,1.0,1.3333333333333333,7.0,1.1666666666666667,-1.0,1.0,0.0
79.0,-41.0,72.0,47.0,28.0,0.0,0.8333333333333334,7.0,1.0,-1.3333333333333333,0.0,1.0
2.0,-1.0,3.0,3.0,3.0,3.0,3.0,19.0,2.0,-1.0,1.0,1.0
7.0,-2.0,6.0,6.0,6.0,3.0,3.0,19.0,3.5,-1.0,0.0,1.0
9.0,-3.0,9.0,6.0,6.0,3.0,3.0,19.0,3.0,-1.0,0.0,1.0
11.0,-4.0,12.0,9.0,7.0,3.0,3.0,19.0,2.75,-1.0,1.0,0.0
12.0,-7.0,12.0,9.0,10.0,0.0,2.4,19.0,2.4,-1.4,1.0,0.0
12.0,-10.0,12.0,12.0,10.0,0.0,2.0,19.0,2.0,-1.6666666666666667,0.0,1.0
17.0,-10.0,15.0,15.0,11.0,3.0,2.0,19.0,2.5,-1.5,1.0,0.5
19.0,-12.0,16.0,15.0,12.0,1.0,1.6666666666666667,19.0,2.0,-1.6666666666666667,0.0,1.0
21.0,-13.0,19.0,18.0,15.0,3.0,1.6666666666666667,19.0,2.0,-1.6666666666666667,0.0,0.0
21.0,-14.0,19.0,21.0,16.0,0.0,1.1666666666666667,3.0,1.6666666666666667,-1.6666666666666667,1.0,0.0
21.0,-17.0,19.0,22.0,16.0,0.0,1.1666666666666667,3.0,1.5,-1.6666666666666667,0.0,1.0
23.0,-17.0,22.0,25.0,17.0,3.0,1.6666666666666667,4.0,1.8333333333333333,-1.1666666666666667,1.0,1.0
32.0,-18.0,25.0,26.0,17.0,3.0,1.6666666666666667,4.0,2.5,-1.3333333333333333,1.0,0.5
33.0,-19.0,26.0,29.0,20.0,1.0,1.6666666666666667,4.0,2.3333333333333335,-1.1666666666666667,0.0,0.5
35.0,-21.0,27.0,32.0,23.0,1.0,1.3333333333333333,1.0,2.3333333333333335,-1.3333333333333333,0.0,0.0
35.0,-22.0,27.0,35.0,23.0,0.0,1.3333333333333333,1.0,2.3333333333333335,-1.3333333333333333,1.0,1.0
38.0,-22.0,30.0,38.0,23.0,3.0,1.8333333333333333,1.0,2.8333333333333335,-0.8333333333333334,1.0,1.0
40.0,-22.0,33.0,41.0,26.0,3.0,1.8333333333333333,1.0,2.8333333333333335,-0.8333333333333334,0.0,0.5
40.0,-22.0,34.0,44.0,26.0,1.0,1.5,1.0,1.3333333333333333,-0.6666666666666666,0.0,1.0
42.0,-22.0,37.0,44.0,26.0,3.0,1.8333333333333333,1.0,1.5,-0.5,1.0,0.5
42.0,-22.0,38.0,44.0,26.0,1.0,1.8333333333333333,1.0,1.1666666666666667,-0.16666666666666666,1.0,0.0
42.0,-24.0,38.0,44.0,26.0,0.0,1.8333333333333333,2.0,1.1666666666666667,-0.3333333333333333,0.0,1.0
44.0,-24.0,41.0,44.0,26.0,3.0,1.8333333333333333,1.0,1.0,-0.3333333333333333,1.0,0.5
45.0,-25.0,42.0,44.0,26.0,1.0,1.5,1.0,0.8333333333333334,-0.5,0.0,0.5
45.0,-25.0,43.0,44.0,26.0,1.0,1.5,1.0,0.8333333333333334,-0.5,1.0,0.0
45.0,-26.0,43.0,44.0,26.0,0.0,1.0,1.0,0.5,-0.6666666666666666,0.0,1.0
48.0,-26.0,46.0,44.0,26.0,3.0,1.3333333333333333,1.0,1.0,-0.6666666666666666,0.0,1.0
50.0,-27.0,49.0,44.0,26.0,3.0,1.8333333333333333,1.0,1.3333333333333333,-0.5,1.0,1.0
53.0,-28.0,52.0,44.0,26.0,3.0,1.8333333333333333,1.0,1.5,-0.6666666666666666,1.0,1.0
55.0,-29.0,55.0,44.0,26.0,3.0,2.1666666666666665,1.0,1.6666666666666667,-0.6666666666666666,0.0,1.0
57.0,-29.0,58.0,44.0,26.0,3.0,2.5,1.0,2.0,-0.6666666666666666,1.0,0.0
58.0,-32.0,58.0,44.0,26.0,0.0,2.5,1.0,2.1666666666666665,-1.0,0.0,1.0
60.0,-33.0,61.0,44.0,26.0,3.0,2.5,1.0,2.0,-1.1666666666666667,1.0,1.0
62.0,-34.0,64.0,44.0,26.0,3.0,2.5,1.0,2.0,-1.1666666666666667,1.0,0.0
63.0,-37.0,64.0,44.0,26.0,0.0,2.0,1.0,1.6666666666666667,-1.5,0.0,1.0
64.0,-37.0,67.0,44.0,26.0,3.0,2.0,1.0,1.5,-1.3333333333333333,1.0,1.0
65.0,-37.0,70.0,44.0,26.0,3.0,2.0,1.0,1.3333333333333333,-1.3333333333333333,0.0,0.0
2.0,0.0,3.0,3.0,3.0,3.0,3.0,16.0,2.0,0.0,0.0,1.0
3.0,0.0,6.0,6.0,6.0,3.0,3.0,16.0,1.5,0.0,1.0,1.0
4.0,0.0,9.0,9.0,6.0,3.0,3.0,16.0,1.3333333333333333,0.0,0.0,1.0
8.0,-2.0,12.0,10.0,7.0,3.0,3.0,16.0,2.0,-0.5,1.0,0.0
11.0,-6.0,12.0,11.0,8.0,0.0,2.4,16.0,2.2,-1.2,0.0,1.0
14.0,-7.0,15.0,12.0,9.0,3.0,2.5,16.0,2.3333333333333335,-1.1666666666666667,1.0,0.5
15.0,-8.0,16.0,15.0,10.0,1.0,2.1666666666666665,16.0,2.1666666666666665,-1.3333333333333333,0.0,0.5
16.0,-9.0,17.0,18.0,11.0,1.0,1.8333333333333333,6.0,2.1666666666666665,-1.5,0.0,0.5
18.0,-11.0,18.0,21.0,11.0,1.0,1.5,6.0,2.3333333333333335,-1.8333333333333333,1.0,0.5
18.0,-11.0,19.0,24.0,14.0,1.0,1.1666666666666667,7.0,1.6666666666666667,-1.5,0.0,0.5
21.0,-14.0,20.0,27.0,14.0,1.0,1.3333333333333333,8.0,1.6666666666666667,-1.3333333333333333,1.0,0.5
23.0,-16.0,21.0,30.0,14.0,1.0,1.0,9.0,1.5,-1.5,0.0,0.5
24.0,-17.0,22.0,31.0,15.0,1.0,1.0,9.0,1.5,-1.5,1.0,1.0
26.0,-18.0,25.0,31.0,18.0,3.0,1.3333333333333333,10.0,1.6666666666666667,-1.5,1.0,0.5
29.0,-21.0,26.0,34.0,19.0,1.0,1.3333333333333333,10.0,1.8333333333333333,-1.6666666666666667,0.0,0.0
29.0,-24.0,26.0,37.0,22.0,0.0,1.1666666666666667,11.0,1.8333333333333333,-2.1666666666666665,0.0,1.0
33.0,-27.0,29.0,37.0,25.0,3.0,1.5,12.0,2.0,-2.1666666666666665,1.0,1.0
35.0,-27.0,32.0,40.0,26.0,3.0,1.8333333333333333,12.0,2.0,-1.8333333333333333,1.0,1.0
38.0,-27.0,35.0,40.0,27.0,3.0,2.1666666666666665,5.0,2.3333333333333335,-1.6666666666666667,0.0,1.0
42.0,-28.0,38.0,40.0,27.0,3.0,2.1666666666666665,5.0,2.6666666666666665,-1.6666666666666667,1.0,0.0
42.0,-30.0,38.0,40.0,27.0,0.0,2.0,5.0,2.1666666666666665,-1.5,0.0,1.0
44.0,-30.0,41.0,40.0,27.0,3.0,2.5,6.0,2.5,-1.0,1.0,0.0
45.0,-32.0,41.0,40.0,27.0,0.0,2.0,6.0,2.0,-0.8333333333333334,0.0,1.0
47.0,-32.0,44.0,40.0,27.0,3.0,2.0,6.0,2.0,-0.8333333333333334,1.0,0.5
48.0,-33.0,45.0,40.0,27.0,1.0,1.6666666666666667,7.0,1.6666666666666667,-1.0,0.0,0.5
48.0,-33.0,46.0,40.0,27.0,1.0,1.3333333333333333,7.0,1.0,-0.8333333333333334,1.0,1.0
52.0,-35.0,49.0,40.0,27.0,3.0,1.8333333333333333,7.0,1.6666666666666667,-0.8333333333333334,0.0,0.5
53.0,-36.0,50.0,40.0,27.0,1.0,1.5,7.0,1.5,-1.0,0.0,1.0
55.0,-37.0,53.0,40.0,27.0,3.0,2.0,8.0,1.6666666666666667,-0.8333333333333334,0.0,0.0
55.0,-39.0,53.0,40.0,27.0,0.0,1.5,8.0,1.3333333333333333,-1.1666666666666667,1.0,1.0
58.0,-39.0,56.0,40.0,27.0,3.0,1.8333333333333333,8.0,1.6666666666666667,-1.0,1.0,1.0
64.0,-40.0,59.0,40.0,27.0,3.0,2.1666666666666665,9.0,2.6666666666666665,-1.1666666666666667,0.0,1.0
69.0,-41.0,62.0,40.0,27.0,3.0,2.1666666666666665,9.0,2.8333333333333335,-1.0,1.0,0.0
69.0,-42.0,62.0,40.0,27.0,0.0,2.0,4.0,2.6666666666666665,-1.0,1.0,0.5
69.0,-42.0,63.0,40.0,27.0,1.0,1.6666666666666667,4.0,2.3333333333333335,-0.8333333333333334,0.0,1.0
72.0,-43.0,66.0,40.0,27.0,3.0,2.1666666666666665,4.0,2.8333333333333335,-0.6666666666666666,1.0,0.0
72.0,-44.0,66.0,40.0,27.0,0.0,1.6666666666666667,4.0,2.3333333333333335,-0.8333333333333334,1.0,0.5
0.0,-2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-2.0,1.0,1.0
3.0,-3.0,3.0,3.0,6.0,3.0,1.5,3.0,1.5,-1.5,0.0,1.0
5.0,-3.0,6.0,6.0,6.0,3.0,2.0,4.0,1.6666666666666667,-1.0,1.0,1.0
6.0,-3.0,9.0,7.0,7.0,3.0,2.25,5.0,1.5,-0.75,0.0,1.0
8.0,-3.0,12.0,10.0,8.0,3.0,2.4,7.0,1.6,-0.6,1.0,0.0
9.0,-5.0,12.0,13.0,8.0,0.0,2.0,9.0,1.5,-0.8333333333333334,0.0,0.5
10.0,-6.0,13.0,14.0,9.0,1.0,2.1666666666666665,10.0,1.6666666666666667,-0.6666666666666666,1.0,1.0
12.0,-7.0,16.0,17.0,12.0,3.0,2.1666666666666665,11.0,1.5,-0.6666666666666666,1.0,0.5
13.0,-8.0,17.0,20.0,15.0,1.0,1.8333333333333333,12.0,1.3333333333333333,-0.8333333333333334,0.0,0.5
14.0,-9.0,18.0,20.0,15.0,1.0,1.5,14.0,1.3333333333333333,-1.0,0.0,0.0
15.0,-11.0,18.0,21.0,18.0,0.0,1.0,15.0,1.1666666666666667,-1.3333333333333333,0.0,1.0
20.0,-12.0,21.0,22.0,19.0,3.0,1.5,15.0,1.8333333333333333,-1.1666666666666667,1.0,0.5
21.0,-13.0,22.0,23.0,20.0,1.0,1.5,16.0,1.8333333333333333,-1.1666666666666667,0.0,0.5
22.0,-14.0,23.0,26.0,23.0,1.0,1.1666666666666667,17.0,1.6666666666666667,-1.1666666666666667,1.0,1.0
25.0,-14.0,26.0,27.0,23.0,3.0,1.5,17.0,2.0,-1.0,1.0,1.0
26.0,-14.0,29.0,28.0,26.0,3.0,1.8333333333333333,17.0,2.0,-0.8333333333333334,0.0,1.0
28.0,-14.0,32.0,29.0,29.0,3.0,2.3333333333333335,17.0,2.1666666666666665,-0.5,0.0,1.0
29.0,-14.0,35.0,32.0,32.0,3.0,2.3333333333333335,18.0,1.5,-0.3333333333333333,1.0,0.0
29.0,-17.0,35.0,32.0,32.0,0.0,2.1666666666666665,18.0,1.3333333333333333,-0.6666666666666666,0.0,0.0
29.0,-18.0,35.0,32.0,32.0,0.0,2.0,18.0,1.1666666666666667,-0.6666666666666666,1.0,0.5
29.0,-18.0,36.0,32.0,32.0,1.0,1.6666666666666667,18.0,0.6666666666666666,-0.6666666666666666,1.0,0.5
29.0,-18.0,37.0,32.0,32.0,1.0,1.3333333333333333,19.0,0.5,-0.6666666666666666,1.0,1.0
31.0,-18.0,40.0,32.0,32.0,3.0,1.3333333333333333,19.0,0.5,-0.6666666666666666,0.0,0.5
31.0,-18.0,41.0,32.0,32.0,1.0,1.0,19.0,0.3333333333333333,-0.6666666666666666,0.0,0.5
32.0,-19.0,42.0,32.0,32.0,1.0,1.1666666666666667,19.0,0.5,-0.3333333333333333,1.0,1.0
37.0,-21.0,45.0,32.0,32.0,3.0,1.6666666666666667,13.0,1.3333333333333333,-0.5,1.0,0.5
37.0,-21.0,46.0,32.0,32.0,1.0,1.6666666666666667,14.0,1.3333333333333333,-0.5,0.0,1.0
39.0,-22.0,49.0,32.0,32.0,3.0,2.0,14.0,1.6666666666666667,-0.6666666666666666,0.0,0.5
41.0,-24.0,50.0,32.0,32.0,1.0,1.6666666666666667,14.0,1.6666666666666667,-1.0,1.0,0.5
42.0,-25.0,51.0,32.0,32.0,1.0,1.6666666666666667,14.0,1.8333333333333333,-1.1666666666666667,1.0,0.0
43.0,-32.0,51.0,32.0,32.0,0.0,1.5,14.0,1.8333333333333333,-2.1666666666666665,0.0,1.0
44.0,-32.0,54.0,32.0,32.0,3.0,1.5,14.0,1.1666666666666667,-1.8333333333333333,0.0,0.5
46.0,-34.0,55.0,32.0,32.0,1.0,1.5,15.0,1.5,-2.1666666666666665,1.0,1.0
48.0,-35.0,58.0,32.0,32.0,3.0,1.5,15.0,1.5,-2.1666666666666665,0.0,1.0
50.0,-35.0,61.0,32.0,32.0,3.0,1.8333333333333333,16.0,1.5,-1.8333333333333333,0.0,1.0
51.0,-35.0,64.0,32.0,32.0,3.0,2.1666666666666665,9.0,1.5,-1.6666666666666667,1.0,0.0
52.0,-38.0,64.0,32.0,32.0,0.0,2.1666666666666665,10.0,1.5,-1.0,0.0,0.0
1.0,-2.0,0.0,3.0,0.0,0.0,0.0,20.0,1.0,-2.0,0.0,1.0
5.0,-2.0,3.0,3.0,3.0,3.0,1.5,20.0,2.5,-1.0,1.0,0.0
6.0,-5.0,3.0,6.0,6.0,0.0,1.0,20.0,2.0,-1.6666666666666667,1.0,1.0
9.0,-7.0,6.0,9.0,6.0,3.0,1.5,20.0,2.25,-1.75,0.0,1.0
13.0,-7.0,9.0,12.0,6.0,3.0,1.8,20.0,2.6,-1.4,1.0,1.0
16.0,-9.0,12.0,13.0,6.0,3.0,2.0,20.0,2.6666666666666665,-1.5,0.0,1.0
22.0,-10.0,15.0,14.0,9.0,3.0,2.5,20.0,3.5,-1.3333333333333333,1.0,0.0
22.0,-12.0,15.0,14.0,10.0,0.0,2.0,20.0,2.8333333333333335,-1.6666666666666667,0.0,0.0
22.0,-13.0,15.0,17.0,10.0,0.0,2.0,20.0,2.6666666666666665,-1.3333333333333333,0.0,1.0
24.0,-13.0,18.0,20.0,13.0,3.0,2.0,13.0,2.5,-1.0,1.0,0.0
25.0,-16.0,18.0,23.0,14.0,0.0,1.5,14.0,2.0,-1.5,0.0,0.5
27.0,-18.0,19.0,26.0,15.0,1.0,1.1666666666666667,14.0,1.8333333333333333,-1.5,1.0,0.5
29.0,-20.0,20.0,29.0,15.0,1.0,0.8333333333333334,15.0,1.1666666666666667,-1.6666666666666667,1.0,1.0
31.0,-20.0,23.0,32.0,16.0,3.0,1.3333333333333333,16.0,1.5,-1.3333333333333333,0.0,0.5
31.0,-20.0,24.0,35.0,16.0,1.0,1.5,16.0,1.5,-1.1666666666666667,0.0,0.0
32.0,-22.0,24.0,38.0,16.0,0.0,1.0,4.0,1.3333333333333333,-1.5,1.0,1.0
34.0,-23.0,27.0,39.0,17.0,3.0,1.5,6.0,1.5,-1.1666666666666667,1.0,0.0
34.0,-25.0,27.0,42.0,20.0,0.0,1.3333333333333333,7.0,1.1666666666666667,-1.1666666666666667,0.0,1.0
